#Frame      Mode1    Mode2
    3383    0.815   -9.194
    3384    1.204   -8.803
    3385    1.371   -8.471
    3386    0.040   -8.830
    3387    0.844   -8.874
    3388   -1.312  -11.029
    3389    0.915  -10.208
    3390    0.170   -9.288
    3391   -0.042  -10.154
    3392   -0.146  -10.235
    3393    0.507   -8.939
    3394   -0.343   -9.629
    3395    0.853   -9.045
    3396    0.518   -9.109
    3397    0.164   -9.935
    3398    0.992   -8.931
    3399    1.567   -8.576
    3400    0.022   -9.812
    3401   -0.135   -9.635
    3402    0.608  -10.255
    3403    0.535   -9.587
    3404    0.284   -9.583
    3405   -0.896  -10.755
    3406    0.550   -9.625
    3407    0.755   -9.992
    3408   -0.577  -10.221
    3409   -0.088   -9.771
    3410   -0.721  -10.456
    3411    0.674   -9.033
    3412    0.056   -9.574
    3413    0.280   -9.330
    3414    0.074   -9.434
    3415    0.273   -9.503
    3416    0.585   -9.047
    3417   -0.051   -9.958
    3418   -0.138   -9.376
    3419   -0.369   -9.756
    3420   -0.541  -10.330
    3421    0.615   -9.776
    3422    1.425   -9.864
    3423    0.207  -10.166
    3424    1.045   -8.475
    3425    0.496  -10.098
    3426    0.888   -9.323
    3427    0.440   -9.783
    3428    0.247   -9.222
    3429    1.374   -8.951
    3430    0.802   -8.329
    3431    0.901   -9.778
    3432    1.360   -8.880
    3433   -0.077  -10.106
    3434    0.700   -9.468
    3435    0.603   -9.323
    3436    0.034  -10.656
    3437    0.231  -10.042
    3438    0.759   -8.987
    3439    0.607   -9.032
    3440    0.557   -9.042
    3441    0.236   -8.871
    3442   -0.732  -10.155
    3443    1.049   -9.192
    3444    0.348  -10.206
    3445    0.001   -9.782
    3446    0.528   -9.264
    3447    1.051   -9.936
    3448    1.013   -8.472
    3449    0.408   -8.560
    3450    0.545   -9.606
    3451    0.883   -9.279
    3452    0.575   -8.222
    3453   -8.637   -1.230
    3454   -8.413   -2.934
    3455   -9.498   -4.958
    3456   -8.797   -4.527
    3457   -8.605   -5.158
    3458   -7.597   -4.773
    3459   -6.949   -6.261
    3460   -7.105   -6.084
    3461   -7.059   -2.698
    3462   -7.538   -4.861
    3463   -4.817   -2.101
    3464   -6.258   -3.205
    3465   -7.806   -2.737
    3466   -6.448   -0.899
    3467   -7.342   -1.748
    3468   -6.134   -0.896
    3469   -6.031   -0.218
    3470   -5.834    0.245
    3471   -5.408   -1.021
    3472   -5.605   -1.459
    3473   -5.871   -1.262
    3474   -7.557   -2.951
    3475   -6.995   -4.263
    3476   -4.099    0.712
    3477   -2.954    1.333
    3478   -3.284    1.298
    3479   -2.849    0.573
    3480   -1.892   -0.171
    3481   -2.447    1.423
    3482   -2.115    0.900
    3483   -1.271    0.351
    3484   -1.997    0.708
    3485   -2.570    1.254
    3486   -2.064    0.654
    3487   -1.888    1.067
    3488   -3.211    0.273
    3489   -2.988    0.100
    3490   -3.082    0.485
    3491   -1.726    1.164
    3492   -5.407    0.171
    3493   -4.335    2.486
    3494   -5.388    1.640
    3495   -5.246    1.235
    3496   -4.382    2.092
    3497   -4.978    0.996
    3498   -5.876    1.875
    3499   -7.302   -0.980
    3500   -7.155   -0.633
    3501   -6.978   -0.027
    3502   -7.430   -0.383
    3503   -6.534   -0.561
    3504   -7.663   -0.691
    3505   -8.573    1.299
    3506  -10.377   -1.319
    3507  -10.158   -1.292
    3508   -7.609    1.055
    3509   -6.866    1.299
    3510   -7.274   -0.234
    3511   -6.730    0.669
    3512   -6.924   -0.072
    3513   -8.119   -0.153
    3514   -8.155   -0.323
    3515   -6.485    1.506
    3516   -8.738   -0.729
    3517   -6.227    0.833
    3518   -4.914    2.831
    3519   -6.003    1.127
    3520   -5.180    1.061
    3521   -6.081    1.811
    3522   -5.523    1.790
    3523   -6.111   -0.228
    3524   -5.487   -0.029
    3525   -5.720    0.111
    3526   -5.235   -0.147
    3527   -5.764   -0.624
    3528   -4.968   -1.243
    3529   -5.906   -1.727
    3530   -5.908   -1.751
    3531   -4.786   -1.606
    3532   -4.542   -0.542
    3533   -3.653   -1.252
    3534   -4.862   -2.085
    3535   -4.627   -2.506
    3536   -5.862   -0.811
    3537   -4.990   -1.727
    3538   -5.163   -1.190
    3539   -5.624    0.084
    3540   -4.039    0.395
    3541   -3.224    1.049
    3542   -5.386   -0.035
    3543   -4.857   -1.339
    3544   -5.763   -0.291
    3545   -6.475   -1.161
    3546   -6.180   -1.026
    3547   -5.415   -0.454
    3548   -5.746   -0.735
    3549   -5.134   -0.716
    3550   -5.853   -0.968
    3551   -5.063   -0.243
    3552   -6.330   -0.653
    3553   -5.767   -0.772
    3554   -5.707   -1.272
    3555   -5.510   -0.561
    3556   -5.365   -0.942
    3557   -5.541   -1.203
    3558   -5.682   -0.425
    3559   -5.535   -1.574
    3560   -6.027   -1.521
    3561   -5.813   -1.511
    3562   -5.368   -0.365
    3563   -5.173   -1.275
    3564   -5.033   -1.701
    3565   -5.326   -0.740
    3566   -5.396   -1.593
    3567   -5.080   -0.970
    3568   -5.398   -1.128
    3569   -5.275   -1.391
    3570   -5.327   -1.038
    3571   -5.011   -1.006
    3572   -5.476   -1.087
    3573   -4.908   -0.439
    3574   -5.488   -0.894
    3575   -5.690   -0.733
    3576   -4.324   -0.006
    3577   -4.609   -0.937
    3578   -5.037   -1.323
    3579   -6.044   -0.697
    3580   -5.486   -1.274
    3581   -4.885    0.030
    3582   -4.980    0.184
    3583   -4.600   -0.351
    3584   -5.666   -0.596
    3585   -5.538   -0.316
    3586   -6.185   -0.850
    3587   -6.306   -0.028
    3588   -5.265   -0.841
    3589   -4.456   -1.031
    3590   -5.139    0.718
    3591   -6.018    0.450
    3592   -5.885    0.475
    3593   -5.597    1.571
    3594   -7.453    1.436
    3595   -6.449    0.885
    3596   -8.615   -0.399
    3597   -7.359    0.397
    3598   -6.031    0.393
    3599   -5.311    1.629
    3600   -5.354    0.523
    3601   -6.214    1.353
    3602   -5.638    0.630
    3603   -7.459   -0.794
    3604   -6.838    1.135
    3605   -5.466   -0.701
    3606   -6.618   -0.005
    3607   -4.760    0.437
    3608   -3.778    0.647
    3609   -5.175    0.712
    3610   -4.552    1.965
    3611   -4.037    1.097
    3612   -4.949    0.796
    3613   -4.443    1.286
    3614   -5.614    0.838
    3615   -4.962    0.889
    3616   -5.448    1.735
    3617   -4.224    2.132
    3618   -5.182    1.889
    3619   -7.493    1.171
    3620   -6.645   -0.835
    3621   -7.126    0.259
    3622   -6.883   -1.229
    3623   -4.756    0.420
    3624   -4.671    1.819
    3625   -4.694    1.996
    3626   -5.744    3.100
    3627   -6.118    2.411
    3628   -4.269    2.566
    3629   -5.211    1.809
    3630   -4.459    0.459
    3631   -3.633    2.294
    3632   -4.138    1.587
    3633   -5.042    0.509
    3634   -3.441    1.558
    3635   -6.669    0.689
    3636   -5.467    2.721
    3637   -7.536    1.187
    3638   -7.560    2.040
    3639   -7.422    1.869
    3640   -8.345    2.104
    3641   -5.904    1.444
    3642   -4.837    2.738
    3643   -3.579    2.869
    3644   -5.260    1.260
    3645   -3.601    1.727
    3646   -4.631    0.321
    3647   -6.189   -1.768
    3648   -6.246   -1.451
    3649   -7.432   -1.209
    3650   -7.717   -0.108
    3651   -7.117   -2.271
    3652   -7.296   -1.854
    3653   -7.469   -2.092
    3654   -6.153   -1.824
    3655   -7.489   -1.796
    3656   -6.683   -1.695
    3657   -7.369   -2.450
    3658   -6.195   -0.639
    3659   -7.463   -1.377
    3660   -6.327   -0.234
    3661   -6.577   -0.239
    3662   -7.976   -0.278
    3663   -6.764   -0.758
    3664   -7.048   -1.485
    3665   -6.846   -0.206
    3666   -8.076   -0.331
    3667   -6.683   -0.111
    3668   -7.245   -0.025
    3669   -6.906    0.209
    3670   -7.560   -0.254
    3671   -6.829    0.240
    3672   -8.148    0.799
    3673   -7.963   -0.446
    3674   -7.509   -1.035
    3675   -8.167   -0.710
    3676   -8.112   -1.020
    3677   -6.961   -0.925
    3678   -7.985   -0.071
    3679   -7.282   -0.083
    3680   -7.160   -0.285
    3681   -6.204   -0.427
    3682   -7.347   -0.341
    3683   -7.642   -1.443
    3684   -6.716   -0.450
    3685   -7.763   -0.997
    3686   -7.796   -0.917
    3687   -7.097   -0.867
    3688   -7.125   -2.139
    3689   -6.799   -1.726
    3690   -6.562   -2.048
    3691   -5.965    0.750
    3692   -6.944   -1.435
    3693   -7.993   -1.731
    3694   -7.100   -1.680
    3695   -7.065   -1.798
    3696   -7.735   -1.133
    3697   -6.312   -2.578
    3698   -7.974   -2.727
    3699   -7.260   -2.064
    3700   -6.998   -2.434
    3701   -6.877   -1.254
    3702   -5.740   -1.509
    3703   -6.299   -2.207
    3704   -7.419   -0.470
    3705   -6.677   -1.373
    3706   -7.127   -1.528
    3707   -6.022   -1.295
    3708   -3.950   -2.073
    3709   -2.785   -2.315
    3710   -3.684   -3.030
    3711   -3.422   -3.036
    3712   -4.215   -2.836
    3713   -5.051   -1.520
    3714   -4.534   -1.491
    3715   -3.938   -1.933
    3716   -5.150   -1.758
    3717   -4.497   -2.269
    3718   -4.010   -1.581
    3719   -4.726    0.183
    3720   -4.593   -0.885
    3721   -5.553   -1.746
    3722   -5.186    0.668
    3723   -5.039   -0.854
    3724   -4.488   -1.702
    3725   -3.451   -0.486
    3726   -6.428   -0.878
    3727   -5.030   -1.253
    3728   -4.820   -1.779
    3729   -4.546   -1.984
    3730   -5.835   -2.475
    3731   -4.241   -1.819
    3732   -4.234   -1.877
    3733   -5.534   -1.900
    3734   -5.274   -2.148
    3735   -5.529   -1.657
    3736   -6.284   -2.161
    3737   -5.637   -1.561
    3738   -5.760   -1.526
    3739   -4.783   -1.558
    3740   -5.232   -1.855
    3741   -5.915   -2.241
    3742   -4.574   -1.861
    3743   -5.519   -1.873
    3744   -5.272   -2.119
    3745   -4.586   -1.466
    3746   -5.345   -1.851
    3747   -5.762   -1.706
    3748   -5.186   -2.139
    3749   -4.578   -2.341
    3750   -4.478   -1.950
    3751   -4.622   -1.411
    3752   -4.319   -1.718
    3753   -5.649   -0.906
    3754   -5.201   -1.406
    3755   -6.812   -0.619
    3756   -4.087   -0.818
    3757   -4.298   -1.427
    3758   -4.603   -1.575
    3759   -3.646   -1.626
    3760   -5.485   -1.860
    3761   -4.207   -1.072
    3762   -5.356   -2.385
    3763   -4.582   -2.643
    3764   -4.550   -2.123
    3765   -3.601   -2.776
    3766   -3.979   -2.279
    3767   -3.559   -2.486
    3768   -4.330   -2.732
    3769   -4.429   -2.396
    3770   -4.095   -2.316
    3771   -4.839   -2.050
    3772   -4.442   -2.869
    3773   -4.915   -1.367
    3774   -5.130   -2.818
    3775   -4.107   -2.920
    3776   -6.078   -2.480
    3777   -4.431   -3.273
    3778   -3.338   -2.690
    3779   -6.389   -2.251
    3780   -5.683   -2.126
    3781   -4.704   -2.244
    3782   -3.992   -2.514
    3783   -3.714   -1.840
    3784   -4.206   -1.869
    3785   -3.739   -2.708
    3786   -4.793   -4.028
    3787   -3.662   -2.701
    3788   -4.247   -2.311
    3789   -4.575   -2.583
    3790   -3.274   -2.929
    3791   -3.520   -2.863
    3792   -4.130   -2.757
    3793   -5.110   -2.745
    3794   -4.887   -2.103
    3795   -5.939   -3.157
    3796   -5.966   -2.282
    3797   -6.180   -3.131
    3798   -4.352   -1.454
    3799   -4.378   -1.985
    3800   -3.450   -1.850
    3801   -4.125   -2.158
    3802   -3.005   -0.944
    3803   -4.395   -1.868
    3804   -4.263   -0.976
    3805   -5.236   -1.727
    3806   -5.071   -1.709
    3807   -5.030   -1.905
    3808   -6.248   -2.232
    3809   -4.606   -1.766
    3810   -5.550   -1.805
    3811   -5.278   -2.288
    3812   -5.417   -2.841
    3813   -4.570   -2.883
    3814   -5.870   -2.437
    3815   -4.259   -1.802
    3816   -4.916   -2.532
    3817   -6.671   -2.092
    3818   -4.778   -2.752
    3819   -4.929   -2.592
    3820   -5.181   -2.677
    3821   -5.329   -3.000
    3822   -4.937   -2.611
    3823   -5.273   -1.355
    3824   -5.828   -0.853
    3825   -4.854   -1.625
    3826   -5.874   -1.111
    3827   -4.853   -2.486
    3828   -5.733   -2.277
    3829   -3.238   -2.477
    3830   -4.502   -1.007
    3831   -3.284   -2.033
    3832   -4.128   -1.030
    3833   -2.676   -2.160
    3834   -3.579   -0.091
    3835   -3.141   -1.519
    3836   -2.773   -2.419
    3837   -4.691   -3.150
    3838   -6.086   -3.110
    3839   -5.157   -2.402
    3840   -4.902   -2.223
    3841   -3.928   -1.978
    3842   -4.200   -2.105
    3843   -4.215   -1.704
    3844   -4.003   -2.109
    3845   -5.200   -3.458
    3846   -4.094   -2.320
    3847   -3.827   -2.231
    3848   -4.438   -2.103
    3849   -3.109   -2.108
    3850   -5.052   -2.231
    3851   -2.462   -2.195
    3852   -2.337   -2.655
    3853   -3.348   -1.993
    3854   -1.987   -2.348
    3855   -1.731   -1.917
    3856   -2.226   -2.541
    3857   -2.233   -3.445
    3858   -3.026   -3.777
    3859   -2.461   -2.838
    3860   -1.755   -3.264
    3861   -1.936   -4.306
    3862   -2.354   -4.065
    3863   -2.822   -4.076
    3864   -1.693   -3.242
    3865   -1.085   -3.620
    3866   -1.834   -4.097
    3867   -2.329   -3.174
    3868   -1.082   -2.852
    3869   -1.289   -2.457
    3870   -1.621   -2.437
    3871   -1.931   -2.718
    3872   -1.974   -2.280
    3873   -2.514   -1.997
    3874   -2.391   -2.511
    3875   -1.466   -2.079
    3876   -1.895   -2.783
    3877   -1.567   -2.011
    3878   -2.645   -2.822
    3879   -3.067   -2.565
    3880   -2.382   -2.517
    3881   -2.492   -2.930
    3882   -3.006   -2.822
    3883   -2.439   -2.432
    3884   -1.794   -3.092
    3885   -2.114   -4.343
    3886   -2.314   -2.565
    3887   -1.147   -3.193
    3888   -1.388   -1.722
    3889   -2.290   -2.923
    3890   -2.342   -2.422
    3891   -2.680   -2.495
    3892   -2.087   -1.958
    3893   -1.886   -2.658
    3894   -1.121   -2.665
    3895   -1.721   -1.570
    3896   -1.687   -2.061
    3897   -2.430   -2.705
    3898   -1.501   -2.649
    3899   -1.938   -2.365
    3900   -1.982   -1.740
    3901   -2.493   -2.219
    3902   -2.063   -2.546
    3903   -2.072   -3.217
    3904   -2.514   -3.110
    3905   -1.689   -2.391
    3906   -1.308   -2.334
    3907   -3.080   -1.101
    3908   -4.013   -0.502
    3909   -4.922   -0.701
    3910   -3.588   -1.480
    3911   -4.966   -1.187
    3912   -4.584   -1.398
    3913   -5.496   -1.685
    3914   -5.005   -1.276
    3915   -3.956   -1.209
    3916   -5.383   -1.152
    3917   -4.111   -2.045
    3918   -4.705   -1.612
    3919   -4.257   -1.345
    3920   -4.258   -1.217
    3921   -3.251   -1.962
    3922   -5.478   -1.692
    3923   -4.313   -1.901
    3924   -4.343   -0.852
    3925   -3.977   -1.646
    3926   -4.896   -1.247
    3927   -4.354   -1.821
    3928   -4.651   -1.953
    3929   -4.589   -1.641
    3930   -4.649   -1.926
    3931   -4.447   -3.589
    3932   -4.249   -4.155
    3933   -3.481   -3.524
    3934   -3.788   -3.804
    3935   -3.930   -2.827
    3936   -2.977   -3.147
    3937   -4.910   -3.087
    3938   -1.853   -2.721
    3939   -2.426   -1.927
    3940   -1.475   -2.891
    3941   -3.190   -2.794
    3942   -5.964   -2.231
    3943   -3.118   -3.005
    3944   -5.105   -3.003
    3945   -5.017   -2.614
    3946   -4.677   -2.415
    3947   -1.923   -2.424
    3948   -2.165   -1.940
    3949   -1.719   -1.913
    3950   -1.297   -2.265
    3951   -2.233   -2.063
    3952   -0.975   -1.892
    3953   -1.425   -2.245
    3954   -2.461   -1.768
    3955   -1.770   -3.082
    3956   -1.834   -2.675
    3957   -2.159   -2.374
    3958   -2.373   -1.775
    3959   -0.788   -1.083
    3960    0.717   -1.808
    3961    0.381   -1.542
    3962    2.410   -2.761
    3963    1.182   -2.707
    3964    0.182   -3.417
    3965    3.755   -2.712
    3966    4.132   -2.202
    3967    4.346   -2.376
    3968    4.707   -3.088
    3969    3.603   -2.668
    3970    5.317   -1.281
    3971    6.257   -1.251
    3972    4.776   -1.920
    3973    1.545   -4.182
    3974    5.287   -0.268
    3975    4.698    0.102
    3976    4.795    1.485
    3977    5.238    1.531
    3978    5.742    2.455
    3979    5.097    2.791
    3980    6.069    2.747
    3981    5.418    2.774
    3982    4.298    2.497
    3983    4.810    2.282
    3984    5.262    1.984
    3985    6.030    3.021
    3986    6.294    2.087
    3987    4.549    2.880
    3988    5.095    1.669
    3989    3.670    1.295
    3990    3.057    2.777
    3991    3.853    2.995
    3992    4.364    3.139
    3993    3.264    2.715
    3994    4.400    4.060
    3995    3.849    3.255
    3996    3.054    2.670
    3997    3.277    2.197
    3998    2.464    2.679
    3999    3.292    3.029
    4000    3.205    3.448
