#Frame      Mode1    Mode2
    4579  -14.211   -1.320
    4580  -14.172   -0.719
    4581  -14.068   -0.646
    4582  -14.072   -1.265
    4583  -13.797   -1.134
    4584  -14.588   -1.599
    4585  -14.940   -0.289
    4586  -15.034   -1.294
    4587  -14.764   -0.959
    4588  -13.015   -0.778
    4589  -13.639   -1.601
    4590  -13.702   -0.700
    4591  -13.984   -0.679
    4592  -13.926   -1.575
    4593  -13.394   -1.798
    4594  -14.046   -1.872
    4595  -14.293   -1.261
    4596  -13.918   -0.688
    4597  -13.609   -1.322
    4598  -14.312   -1.258
    4599  -14.163   -1.218
    4600  -14.150   -2.115
    4601  -14.578   -1.113
    4602  -13.306   -0.611
    4603  -13.388   -1.311
    4604  -13.777   -1.026
    4605  -13.128   -1.356
    4606  -13.856   -1.203
    4607  -15.081   -1.288
    4608  -15.067   -0.668
    4609  -14.189   -0.867
    4610  -14.538   -1.283
    4611  -14.966   -1.125
    4612  -14.644   -2.089
    4613  -14.989   -1.885
    4614  -13.632   -1.108
    4615  -14.037   -1.131
    4616  -14.330   -1.865
    4617  -13.913   -1.785
    4618  -14.563   -1.688
    4619  -13.904   -0.832
    4620  -13.073   -1.256
    4621  -13.066   -1.025
    4622  -13.925   -0.489
    4623  -13.611   -1.333
    4624  -14.256   -0.720
    4625  -13.558   -1.267
    4626  -13.116   -0.482
    4627  -13.940   -1.344
    4628  -14.466   -0.941
    4629  -13.493   -1.113
    4630  -14.422   -0.690
    4631  -14.586   -0.907
    4632  -14.326   -0.531
    4633  -13.756   -1.210
    4634  -14.174   -1.540
    4635  -14.422   -0.805
    4636  -14.514   -1.205
    4637  -14.544   -1.520
    4638  -14.111   -1.857
    4639  -14.257   -2.817
    4640  -13.836   -1.657
    4641  -14.246   -2.443
    4642  -14.452   -2.442
    4643  -13.631   -2.834
    4644  -13.080   -2.669
    4645  -14.165   -1.887
    4646  -13.947   -1.518
    4647  -13.624   -2.362
    4648  -13.809   -1.499
    4649  -13.657   -3.021
    4650  -14.136   -2.195
    4651  -13.601   -3.198
    4652  -13.590   -3.894
    4653  -13.643   -2.670
    4654  -13.137   -2.725
    4655  -14.447   -2.521
    4656  -13.069   -3.696
    4657  -13.750   -2.434
    4658  -14.427   -1.667
    4659  -14.840   -0.682
    4660  -14.493   -1.123
    4661  -14.403   -2.639
    4662  -14.969   -3.639
    4663  -14.523   -3.388
    4664  -14.314   -1.708
    4665  -14.320   -2.819
    4666  -13.510   -1.865
    4667  -13.453   -2.220
    4668  -13.722   -1.378
    4669  -14.479   -2.021
    4670  -15.370   -2.206
    4671  -14.345   -0.344
    4672  -15.282   -1.278
    4673  -14.716   -1.226
    4674  -14.949   -1.601
    4675  -14.819   -1.038
    4676  -15.311   -1.784
    4677  -14.935   -0.361
    4678  -15.372   -1.415
    4679  -14.782   -1.698
    4680  -14.809   -1.463
    4681  -14.877   -0.625
    4682  -15.887   -1.451
    4683  -15.633   -1.556
    4684  -14.628   -1.153
    4685  -15.395   -0.767
    4686  -15.325   -0.133
    4687  -15.230   -0.931
    4688  -15.521   -1.467
    4689  -15.512   -1.779
    4690  -15.219   -1.508
    4691  -15.168   -1.664
    4692  -15.599   -1.517
    4693  -15.196   -1.015
    4694  -15.228   -1.276
    4695  -15.559   -1.332
    4696  -15.215   -1.515
    4697  -14.946   -1.214
    4698  -15.530   -0.130
    4699  -14.868   -0.184
    4700  -15.605   -0.673
    4701  -15.565   -0.342
    4702  -14.678   -1.027
    4703  -14.689   -1.803
    4704  -15.098   -2.426
    4705  -15.132   -0.552
    4706  -14.996   -1.154
    4707  -15.042   -1.474
    4708  -15.009   -1.181
    4709  -14.358   -0.332
    4710  -15.590   -0.403
    4711  -15.335   -1.349
    4712  -15.271   -1.905
    4713  -14.842   -0.964
    4714  -14.785   -1.242
    4715  -14.669   -0.240
    4716  -15.482   -1.298
    4717  -14.956   -0.918
    4718  -14.753   -1.378
    4719  -15.675   -1.648
    4720  -15.122   -1.289
    4721  -14.948   -0.611
    4722  -15.060   -0.798
    4723  -15.452   -1.400
    4724  -15.785   -1.071
    4725  -15.528   -0.497
    4726  -15.500   -0.183
    4727  -15.284    0.148
    4728  -15.257   -0.431
    4729  -15.480   -0.240
    4730  -15.312   -0.972
    4731  -15.509   -0.516
    4732  -14.988   -0.502
    4733  -15.295   -0.861
    4734  -14.660   -0.895
    4735  -14.643   -1.662
    4736  -14.951   -0.939
    4737  -14.567   -0.997
    4738  -14.846   -1.490
    4739  -14.091   -2.231
    4740  -14.885   -0.600
    4741  -14.531   -0.489
    4742  -15.965   -1.619
    4743  -14.203   -0.792
    4744  -14.453   -1.237
    4745  -14.125   -0.788
    4746  -13.419   -0.847
    4747  -13.778   -1.138
    4748  -14.065   -1.388
    4749  -14.194   -0.553
    4750  -13.568   -0.317
    4751  -15.165   -0.858
    4752  -14.269   -0.048
    4753  -13.740   -0.452
    4754  -14.071   -1.180
    4755  -13.996   -1.477
    4756  -13.357   -0.863
    4757  -13.816   -2.019
    4758  -14.218   -1.632
    4759  -13.377   -2.177
    4760  -11.886   -1.588
    4761  -12.187   -0.154
    4762  -13.079   -0.545
    4763  -14.280   -0.421
    4764  -14.250   -1.088
    4765  -14.239   -0.236
    4766  -14.768   -1.064
    4767  -15.066   -1.362
    4768  -13.998   -1.695
    4769  -14.889   -1.657
    4770  -14.499   -1.343
    4771  -14.058   -0.259
    4772  -14.507   -1.103
    4773  -15.304   -0.638
    4774  -14.125   -1.122
    4775  -14.352   -0.716
    4776  -15.072   -0.489
    4777  -13.993   -0.624
    4778  -14.971   -0.404
    4779  -14.812   -1.687
    4780  -14.758   -0.944
    4781  -14.225   -0.609
    4782  -14.578   -0.364
    4783  -14.087   -1.324
    4784  -14.303   -0.646
    4785  -14.699   -0.894
    4786  -14.654   -0.577
    4787  -14.985   -0.190
    4788  -14.561   -0.863
    4789  -14.586   -0.944
    4790  -14.308   -0.948
    4791  -14.669   -1.176
    4792  -14.094   -0.592
    4793  -14.162   -0.879
    4794  -14.601   -0.779
    4795  -14.474   -0.621
    4796  -14.267   -0.611
    4797  -14.716   -0.154
    4798  -14.665   -1.070
    4799  -14.207   -1.098
    4800  -14.658   -2.082
    4801  -14.875   -2.881
    4802  -14.189   -1.336
    4803  -14.277   -2.086
    4804  -13.521   -1.459
    4805  -13.573   -1.188
    4806  -13.742   -1.269
    4807  -13.506   -1.216
    4808  -14.140   -0.743
    4809  -13.845   -0.964
    4810  -13.365   -1.159
    4811  -12.977   -1.538
    4812  -13.726   -0.647
    4813  -13.694    0.333
    4814  -13.798   -0.154
    4815  -14.529   -1.056
    4816  -13.667   -1.894
    4817  -14.203   -1.352
    4818  -14.041   -0.390
    4819  -14.844   -1.944
    4820  -15.282   -1.376
    4821  -14.959   -0.516
    4822  -15.141   -0.969
    4823  -14.138   -0.121
    4824  -13.773   -0.746
    4825  -13.744   -0.606
    4826  -13.874   -0.876
    4827  -14.669   -0.867
    4828  -14.492   -0.786
    4829  -15.317   -0.891
    4830  -15.350   -1.019
    4831  -15.498    0.202
    4832  -14.534    0.022
    4833  -14.832    0.013
    4834  -14.640    0.379
    4835  -14.757   -0.229
    4836  -15.268   -0.277
    4837  -15.351   -0.681
    4838  -15.363    0.016
    4839  -15.311   -0.776
    4840  -14.939    0.057
    4841  -15.522   -0.003
    4842  -14.925   -0.657
    4843  -14.977    0.020
    4844  -14.889    0.488
    4845  -14.708   -0.654
    4846  -14.577    0.470
    4847  -14.592   -0.181
    4848  -14.529   -0.717
    4849  -14.281   -0.403
    4850  -14.043    0.765
    4851  -14.888    0.513
    4852  -14.618    0.093
    4853  -14.682    0.083
    4854  -14.857   -0.797
    4855  -14.306    0.035
    4856  -14.682   -0.340
    4857  -14.345    0.431
    4858  -14.912    0.268
    4859  -14.813   -0.045
    4860  -14.730    0.115
    4861  -15.076   -0.406
    4862  -14.860    0.838
    4863  -15.124    0.496
    4864  -15.149   -0.345
    4865  -14.465   -0.886
    4866  -14.562   -0.129
    4867  -14.569   -0.412
    4868  -14.917   -0.202
    4869  -14.446    0.312
    4870  -14.778   -0.271
    4871  -15.055   -0.001
    4872  -14.473   -0.464
    4873  -14.489   -1.018
    4874  -14.554    0.145
    4875  -14.789    0.722
    4876  -15.332   -0.517
    4877  -15.298   -0.890
    4878  -15.403   -0.778
    4879  -14.864    0.071
    4880  -14.677   -1.235
    4881  -15.320   -0.079
    4882  -15.187    0.944
    4883  -13.527   -0.362
    4884  -14.790   -1.129
    4885  -14.019    0.146
    4886  -13.855   -1.200
    4887  -15.428   -0.437
    4888  -15.674   -0.574
    4889  -14.779    0.225
    4890  -14.333   -0.576
    4891  -14.851   -0.546
    4892  -15.423   -0.572
    4893  -15.251   -0.157
    4894  -14.549   -0.936
    4895  -15.045   -1.114
    4896  -15.130   -1.284
    4897  -15.174   -1.571
    4898  -14.452   -0.857
    4899  -15.558   -1.726
    4900  -14.653   -1.376
    4901  -15.817   -0.848
    4902  -15.369   -0.786
    4903  -14.837   -2.000
    4904  -15.843   -2.494
    4905  -15.302   -1.799
    4906  -15.372   -1.230
    4907  -14.930   -1.037
    4908  -15.201   -1.925
    4909  -15.126   -1.050
    4910  -15.528   -2.041
    4911  -16.007   -2.182
    4912  -16.377   -1.864
    4913  -15.228   -1.677
    4914  -15.617   -2.596
    4915  -15.731   -2.252
    4916  -15.664   -1.583
    4917  -15.352   -1.018
    4918  -15.103   -1.219
    4919  -16.094   -1.044
    4920  -14.432   -0.245
    4921  -14.845   -0.416
    4922  -15.040   -0.246
    4923  -14.941   -0.567
    4924  -14.988   -0.267
    4925  -14.789   -1.847
    4926  -15.097   -0.631
    4927  -15.158   -1.266
    4928  -15.758   -0.102
    4929  -14.918   -0.727
    4930  -15.258   -0.789
    4931  -15.402    0.153
    4932  -14.993   -0.048
    4933  -14.839   -0.013
    4934  -15.276   -0.188
    4935  -15.129   -1.292
    4936  -15.476   -1.151
    4937  -15.471   -0.711
    4938  -15.398   -0.562
    4939  -14.495   -0.653
    4940  -14.857   -0.509
    4941  -15.535   -0.387
    4942  -15.227   -1.341
    4943  -14.744   -1.217
    4944  -15.707   -1.402
    4945  -15.094   -1.178
    4946  -14.395   -0.314
    4947  -14.906   -0.388
    4948  -14.707   -0.287
    4949  -14.191    0.243
    4950  -13.869   -0.517
    4951  -13.878    0.191
    4952  -14.634    0.289
    4953  -15.072   -1.039
    4954  -14.979   -0.946
    4955  -15.094   -0.758
    4956  -15.571   -1.803
    4957  -15.236   -1.218
    4958  -14.876   -1.418
    4959  -14.424   -2.127
    4960  -15.427   -1.282
    4961  -15.079   -0.969
    4962  -14.480   -0.224
    4963  -15.010   -0.029
    4964  -15.435    0.092
    4965  -14.812   -0.381
    4966  -14.216   -0.570
    4967  -14.868   -0.467
    4968  -15.319    0.471
    4969  -14.603    0.729
    4970  -14.562   -0.395
    4971  -14.602   -0.800
    4972  -14.337   -0.853
    4973  -14.359   -0.282
    4974  -14.168   -0.569
    4975  -14.207    0.813
    4976  -14.584   -0.264
    4977  -14.541   -2.298
    4978  -13.933   -1.652
    4979  -13.411   -1.360
    4980  -13.845   -1.187
    4981  -14.263   -1.545
    4982  -14.419   -0.618
    4983  -14.372   -1.554
    4984  -13.648   -1.109
    4985  -14.840   -0.957
    4986  -14.415   -0.851
    4987  -13.848   -1.309
    4988  -14.070   -0.052
    4989  -13.045    0.971
    4990  -12.885   -0.801
    4991  -11.979   -1.649
    4992  -11.984   -0.903
    4993  -13.089   -1.585
    4994  -13.460   -1.602
    4995  -13.445   -2.130
    4996  -13.228   -1.719
    4997  -13.793   -2.091
    4998  -13.077   -2.364
    4999  -12.939   -0.667
    5000  -14.313   -0.592
    5001  -14.278   -0.418
    5002  -14.260   -0.837
    5003  -14.026   -0.670
    5004  -14.481    0.198
    5005  -13.904   -0.186
    5006  -14.866   -0.912
    5007  -15.054   -1.129
    5008  -14.295   -0.555
    5009  -15.272   -0.849
    5010  -15.677   -0.990
    5011  -15.379   -1.272
    5012  -14.309   -0.710
    5013  -14.578   -0.611
    5014  -14.753    0.693
    5015  -14.413    0.662
    5016  -13.715   -0.430
    5017  -13.843    0.636
    5018  -13.449    0.357
    5019  -14.006   -0.272
    5020  -13.859   -0.012
    5021  -14.114   -0.710
    5022  -14.465    0.532
    5023  -13.873    0.422
    5024  -13.552    0.191
    5025  -14.641   -0.640
    5026  -14.203    0.060
    5027  -14.753    0.343
    5028  -14.626   -0.398
    5029  -13.980    0.260
    5030  -13.901    0.281
    5031  -13.430    1.492
    5032  -14.105   -0.063
    5033  -13.732   -1.444
    5034  -14.303   -1.974
    5035  -13.285   -1.634
    5036  -14.351   -0.767
    5037  -13.801   -0.099
    5038  -14.735   -1.087
    5039  -13.912   -0.522
    5040  -14.155   -1.208
    5041  -14.458   -0.247
    5042  -14.142   -1.893
    5043  -14.671   -0.959
    5044  -13.828   -0.434
    5045  -14.294   -0.324
    5046  -13.948    0.209
    5047  -13.635   -0.405
    5048  -13.395   -2.726
    5049  -13.090   -1.294
    5050  -13.662   -1.609
    5051  -14.039   -2.743
    5052  -14.299   -1.868
    5053  -13.580   -1.785
    5054  -13.934   -1.465
    5055  -13.811   -0.390
    5056  -14.159   -0.483
    5057  -14.567   -0.029
    5058  -14.211    0.122
    5059  -14.200    0.116
    5060  -13.936    0.268
    5061  -14.896   -0.757
    5062  -13.955    0.173
    5063  -13.452   -0.195
    5064  -13.984   -0.548
    5065  -14.005   -1.008
    5066  -14.122    0.202
    5067  -14.452   -0.160
    5068  -14.598    0.957
    5069  -14.669    0.802
    5070  -14.880    0.201
    5071  -14.096    1.333
    5072  -13.823    0.657
    5073  -13.944    0.724
    5074  -14.715   -0.517
    5075  -15.099   -0.657
    5076  -14.334   -0.856
    5077  -14.461   -0.588
    5078  -13.873    0.021
    5079  -13.990   -0.132
    5080  -14.405   -1.244
    5081  -14.874   -0.878
    5082  -14.026   -0.701
    5083  -14.140    0.258
    5084  -14.419   -0.489
    5085  -14.482   -0.689
    5086  -14.903   -0.590
    5087  -14.305   -0.648
    5088  -14.539    0.038
    5089  -14.336   -0.250
    5090  -13.687    0.136
    5091  -13.957   -0.140
    5092  -13.983   -0.927
    5093  -13.505   -0.826
    5094  -13.330   -1.008
    5095  -13.148    0.203
    5096  -12.190    0.042
    5097  -12.807    0.530
    5098  -13.292   -0.389
    5099  -12.630    0.369
    5100  -13.212   -0.292
    5101  -12.558   -0.639
    5102  -11.878    0.174
    5103  -12.041   -0.201
    5104  -11.960    0.120
    5105  -11.715   -0.806
    5106  -11.265    0.007
    5107  -12.175    0.137
    5108  -12.713   -0.094
    5109  -13.855   -1.013
    5110  -13.553   -0.454
    5111  -13.651   -0.425
    5112  -12.517    0.787
    5113  -13.352    0.201
    5114  -12.670    0.809
    5115  -13.362    0.654
    5116  -12.857    0.425
    5117  -12.342    0.041
    5118  -12.046   -0.362
    5119  -11.102    0.432
    5120  -10.624    0.773
    5121  -11.979    0.272
    5122  -11.898    0.095
    5123  -12.571    0.143
    5124  -12.498    0.443
    5125  -11.286   -0.132
    5126  -12.076    0.126
    5127  -12.379    0.031
    5128  -12.158   -0.238
    5129  -12.416   -1.071
    5130  -12.971   -0.451
    5131  -12.971   -1.460
    5132  -12.388   -1.576
    5133  -12.145   -0.448
    5134  -11.528    0.218
    5135  -11.863   -0.776
    5136  -11.954   -0.477
    5137  -11.947   -0.416
    5138  -11.747   -0.168
    5139  -12.319   -1.078
    5140  -12.278   -0.488
    5141  -12.383   -0.840
    5142  -12.381    0.419
    5143  -11.829    0.293
    5144  -11.876   -0.602
    5145  -12.068   -0.614
    5146  -12.558    0.028
    5147  -12.101   -0.533
    5148  -12.218   -0.592
    5149  -13.329   -0.338
    5150  -11.912   -0.922
    5151  -11.910   -0.147
    5152  -12.747   -1.077
    5153  -13.182   -0.228
    5154  -13.541    0.065
    5155  -13.450   -0.357
    5156  -14.052   -0.655
    5157  -13.372   -0.354
    5158  -13.429   -0.461
    5159  -13.161   -0.373
    5160  -12.782   -0.435
    5161  -12.815   -0.378
    5162  -13.708   -1.057
    5163  -12.691    0.236
    5164  -12.901   -0.275
    5165  -12.619    0.007
    5166  -12.131    1.032
    5167  -12.868    0.543
    5168  -13.699   -0.001
    5169  -13.551   -0.602
    5170  -13.725   -0.846
    5171  -13.678   -0.481
    5172  -12.930   -0.023
    5173  -12.502    0.410
    5174  -13.000    0.050
    5175  -12.928   -0.631
    5176  -13.646   -0.747
    5177  -13.713    0.080
    5178  -13.530   -0.924
    5179  -13.703   -0.354
    5180  -13.656   -0.360
    5181  -13.287   -0.482
    5182  -13.190    0.410
    5183  -12.999    1.058
    5184  -12.676    1.519
    5185  -11.663    0.986
    5186  -13.006    0.712
    5187  -12.132    2.706
    5188  -13.209    1.798
    5189  -12.434    3.078
    5190  -13.127    1.651
    5191  -12.960    1.978
    5192  -13.515    2.598
    5193  -13.042    2.432
    5194  -12.388    1.885
    5195  -13.384    2.026
    5196  -13.123    1.339
    5197  -13.344    2.138
    5198  -12.851    2.393
    5199  -12.711    2.196
    5200  -12.409    1.575
    5201  -12.820    1.278
    5202  -11.649    1.540
    5203  -12.282    0.829
    5204  -11.719   -0.105
    5205  -12.878    0.338
    5206  -12.663    0.130
    5207  -12.708    0.199
    5208  -12.286    0.290
    5209  -13.766    0.367
    5210  -12.378    1.921
    5211  -12.679    0.409
    5212  -12.369    0.081
    5213  -12.107    0.812
    5214  -12.590    0.157
    5215  -12.144    1.211
    5216  -11.599    1.371
    5217  -12.323    1.131
    5218  -12.971    1.080
    5219  -12.734    0.095
    5220  -12.682   -0.157
    5221  -12.405    0.419
    5222  -12.789    0.343
    5223  -11.428    1.431
    5224  -12.539    1.889
    5225  -12.616    2.252
    5226  -12.600    1.666
    5227  -12.164    1.278
    5228  -12.159    0.214
    5229  -12.465    1.075
    5230  -12.456    0.640
    5231  -13.151    1.060
    5232  -11.962    1.368
    5233  -12.424    0.726
    5234  -12.820    0.302
    5235  -11.643   -0.524
    5236  -12.653    1.391
    5237  -12.816    2.221
    5238  -12.668    1.617
    5239  -12.551    0.523
    5240  -12.161    1.587
    5241  -12.359    0.369
    5242  -11.345    1.368
