#Frame	ca
2992	7
2993	5
2994	7
2995	5
2996	6
2997	5
2998	6
2999	5
3000	6
3001	6
3002	6
3003	6
3004	6
3005	5
3006	6
3007	7
3008	7
3009	6
3010	6
3011	5
3012	4
3013	6
3014	6
3015	7
3016	6
3017	8
3018	5
3019	6
3020	6
3021	5
3022	6
3023	5
3024	6
3025	6
3026	5
3027	6
3028	5
3029	7
3030	7
3031	6
3032	6
3033	7
3034	7
3035	6
3036	6
3037	4
3038	5
3039	5
3040	7
3041	5
3042	7
3043	4
3044	5
3045	5
3046	7
3047	7
3048	5
3049	6
3050	6
3051	5
3052	6
3053	6
3054	6
3055	5
3056	7
3057	6
3058	4
3059	7
3060	5
3061	6
3062	5
3063	5
3064	5
3065	6
3066	6
3067	5
3068	6
3069	6
3070	7
3071	7
3072	6
3073	6
3074	5
3075	7
3076	7
3077	4
3078	5
3079	5
3080	6
3081	6
3082	6
3083	6
3084	6
3085	5
3086	5
3087	6
3088	6
3089	5
3090	6
3091	7
3092	5
3093	7
3094	6
3095	5
3096	7
3097	6
3098	7
3099	8
3100	6
3101	7
3102	7
3103	6
3104	6
3105	7
3106	6
3107	5
3108	6
3109	6
3110	6
3111	6
3112	7
3113	6
3114	6
3115	6
3116	5
3117	7
3118	5
3119	4
3120	5
3121	6
3122	8
3123	7
3124	8
3125	6
3126	6
3127	6
3128	8
3129	7
3130	7
3131	6
3132	6
3133	7
3134	7
3135	6
3136	7
3137	8
3138	6
3139	6
3140	5
3141	6
3142	4
3143	4
3144	4
3145	6
3146	6
3147	7
3148	6
3149	6
3150	7
3151	6
3152	7
3153	5
3154	7
3155	6
3156	7
3157	7
3158	8
3159	8
3160	8
3161	8
3162	8
3163	6
3164	8
3165	7
3166	7
3167	7
3168	7
3169	5
3170	7
3171	7
3172	7
3173	6
3174	7
3175	6
3176	6
3177	7
3178	7
3179	5
3180	7
3181	9
3182	6
3183	6
3184	7
3185	7
3186	6
3187	6
3188	7
3189	7
3190	6
3191	7
3192	8
3193	8
3194	6
3195	7
3196	7
3197	7
3198	7
3199	6
3200	8
3201	7
3202	6
3203	6
3204	7
3205	7
3206	7
3207	5
3208	5
3209	8
3210	7
3211	5
3212	6
3213	7
3214	7
3215	6
3216	7
3217	7
3218	6
3219	7
3220	6
3221	6
3222	7
3223	5
3224	6
3225	6
3226	6
3227	6
3228	6
3229	6
3230	7
3231	6
3232	5
3233	6
3234	5
3235	6
3236	6
3237	7
3238	6
3239	7
3240	7
3241	6
3242	5
3243	7
3244	5
3245	7
3246	6
3247	7
3248	7
3249	6
3250	5
3251	4
3252	6
3253	6
3254	6
3255	5
3256	6
3257	6
3258	6
3259	7
3260	5
3261	9
3262	5
3263	6
3264	7
3265	7
3266	5
3267	5
3268	7
3269	8
3270	7
3271	6
3272	7
3273	7
3274	5
3275	6
3276	4
3277	7
3278	7
3279	7
3280	7
3281	5
3282	6
3283	6
3284	7
3285	7
3286	4
3287	7
3288	5
3289	5
3290	7
3291	6
3292	7
3293	7
3294	5
3295	5
3296	6
3297	7
3298	7
3299	6
3300	7
3301	5
3302	5
3303	5
3304	6
3305	6
3306	6
3307	5
3308	4
3309	6
3310	6
3311	6
3312	5
3313	5
3314	5
3315	6
3316	7
3317	7
3318	6
3319	7
3320	6
3321	6
3322	8
3323	7
3324	8
3325	7
3326	5
3327	6
3328	8
3329	5
3330	6
3331	6
3332	7
3333	7
3334	7
3335	7
3336	6
3337	5
3338	8
3339	6
3340	6
3341	6
3342	7
3343	6
3344	7
3345	8
3346	6
3347	7
3348	7
3349	7
3350	6
3351	9
3352	6
3353	6
3354	5
3355	7
3356	9
3357	5
3358	6
3359	7
3360	6
3361	6
3362	7
3363	6
3364	6
3365	6
3366	6
3367	7
3368	5
3369	7
3370	7
3371	6
3372	7
3373	7
3374	6
3375	7
3376	7
3377	6
3378	6
3379	6
3380	6
3381	6
3382	6
3383	7
3384	5
3385	8
3386	7
3387	7
3388	5
3389	6
3390	6
3391	5
3392	6
3393	7
3394	6
3395	6
3396	8
3397	7
3398	6
3399	7
3400	6
3401	7
3402	7
3403	9
3404	7
3405	6
3406	8
3407	8
3408	6
3409	5
3410	6
3411	7
3412	6
3413	7
3414	5
3415	5
3416	7
3417	5
3418	5
3419	7
3420	6
3421	5
3422	7
3423	7
3424	5
3425	5
3426	6
3427	5
3428	7
3429	7
3430	6
3431	7
3432	6
3433	6
3434	7
3435	6
3436	7
3437	6
3438	7
3439	7
3440	7
3441	7
3442	5
3443	7
3444	7
3445	5
3446	8
3447	7
3448	6
3449	7
3450	7
3451	7
3452	5
3453	7
3454	8
3455	7
3456	7
3457	7
3458	6
3459	8
3460	5
3461	7
3462	7
3463	7
3464	6
3465	7
3466	6
3467	7
3468	7
3469	5
3470	7
3471	6
3472	7
3473	6
3474	6
3475	5
3476	7
3477	7
3478	7
3479	6
3480	6
3481	6
3482	7
3483	7
3484	6
3485	5
3486	7
3487	7
3488	7
3489	7
3490	8
3491	7
3492	7
3493	5
3494	6
3495	5
3496	6
3497	6
3498	7
3499	5
3500	7
3501	6
3502	7
3503	5
3504	7
3505	7
3506	7
3507	6
3508	4
3509	5
3510	6
3511	6
3512	6
3513	7
3514	6
3515	6
3516	6
3517	5
3518	6
3519	7
3520	7
3521	6
3522	7
3523	6
3524	5
3525	8
3526	7
3527	6
3528	6
3529	7
3530	5
3531	4
3532	4
3533	6
3534	6
3535	5
3536	6
3537	5
3538	7
3539	6
3540	6
3541	7
3542	6
3543	5
3544	5
3545	7
3546	6
3547	5
3548	6
3549	6
3550	5
3551	8
3552	5
3553	5
3554	6
3555	7
3556	6
3557	5
3558	7
3559	6
3560	5
3561	7
3562	5
3563	6
3564	6
3565	7
3566	5
3567	5
3568	5
3569	8
3570	5
3571	6
3572	6
3573	6
3574	7
3575	7
3576	7
3577	6
3578	6
3579	6
3580	5
3581	8
3582	6
3583	6
3584	4
3585	6
3586	6
3587	6
3588	7
3589	5
3590	7
3591	6
3592	6
3593	6
3594	7
3595	5
3596	6
3597	5
3598	5
3599	5
3600	6
3601	7
3602	6
3603	5
3604	5
3605	6
3606	7
3607	6
3608	6
3609	6
3610	5
3611	6
3612	7
3613	7
3614	5
3615	6
3616	6
3617	5
3618	7
3619	7
3620	6
3621	7
3622	6
3623	6
3624	5
3625	8
3626	5
3627	7
3628	6
3629	6
3630	6
3631	7
3632	5
3633	6
3634	6
3635	3
3636	6
3637	6
3638	7
3639	7
3640	5
3641	5
3642	6
3643	6
3644	6
3645	6
3646	5
3647	4
3648	7
3649	7
3650	7
3651	6
3652	7
3653	6
3654	7
3655	6
3656	5
3657	7
3658	5
3659	7
3660	5
3661	5
3662	6
3663	6
3664	7
3665	6
3666	6
3667	6
3668	6
3669	7
3670	5
3671	6
3672	6
3673	8
3674	7
3675	8
3676	6
3677	6
3678	7
3679	7
3680	5
3681	6
3682	8
3683	6
3684	5
3685	7
3686	6
3687	6
3688	8
3689	6
3690	5
3691	5
3692	7
3693	5
3694	5
3695	6
3696	7
3697	6
3698	6
3699	4
3700	5
3701	7
3702	5
3703	5
3704	6
3705	5
3706	7
3707	6
3708	5
3709	6
3710	6
3711	7
3712	6
3713	6
3714	6
3715	6
3716	5
3717	6
3718	7
3719	7
3720	7
3721	6
3722	6
3723	7
3724	7
3725	5
3726	6
3727	5
3728	5
3729	7
3730	6
3731	6
3732	6
3733	5
3734	8
3735	6
3736	5
3737	6
3738	6
3739	7
3740	7
3741	5
3742	5
3743	5
3744	5
3745	7
3746	6
3747	6
3748	6
3749	7
3750	5
3751	6
3752	5
3753	7
3754	7
3755	7
3756	5
3757	6
3758	7
3759	8
3760	5
3761	7
3762	7
3763	5
3764	7
3765	6
3766	6
3767	6
3768	6
3769	6
3770	6
3771	5
3772	5
3773	6
3774	6
3775	6
3776	5
3777	6
3778	6
3779	7
3780	6
3781	5
3782	4
3783	5
3784	6
3785	6
3786	6
3787	5
3788	7
3789	5
3790	7
3791	6
3792	5
3793	7
3794	5
3795	7
3796	7
3797	5
3798	5
3799	7
3800	7
3801	5
3802	7
3803	6
3804	6
3805	5
3806	5
3807	6
3808	5
3809	5
3810	5
3811	5
3812	8
3813	6
3814	6
3815	7
3816	7
3817	5
3818	8
3819	5
3820	6
3821	5
3822	5
3823	6
3824	6
3825	7
3826	5
3827	5
3828	5
3829	5
3830	8
3831	5
3832	6
3833	6
3834	6
3835	7
3836	5
3837	5
3838	7
3839	7
3840	6
3841	7
3842	5
3843	3
3844	6
3845	6
3846	6
3847	8
3848	6
3849	6
3850	6
3851	6
3852	6
3853	6
3854	6
3855	5
3856	6
3857	5
3858	6
3859	6
3860	8
3861	7
3862	5
3863	7
3864	7
3865	5
3866	6
3867	6
3868	5
3869	6
3870	6
3871	5
3872	6
3873	5
3874	8
3875	7
3876	5
3877	7
3878	7
3879	6
3880	6
3881	7
3882	5
3883	5
3884	6
3885	5
3886	6
3887	8
3888	5
3889	6
3890	7
3891	4
3892	5
3893	6
3894	7
3895	5
3896	4
3897	7
3898	4
3899	6
3900	7
3901	6
3902	6
3903	6
3904	5
3905	5
3906	6
3907	8
3908	8
3909	5
3910	5
3911	6
3912	6
3913	6
3914	6
3915	4
3916	7
3917	7
3918	8
3919	5
3920	9
3921	6
3922	5
3923	7
3924	6
3925	8
3926	6
3927	7
3928	8
3929	7
3930	7
3931	9
3932	7
3933	7
3934	5
3935	8
3936	8
3937	9
3938	8
3939	8
3940	8
3941	7
3942	5
3943	5
3944	7
3945	6
3946	6
3947	8
3948	6
3949	7
3950	7
3951	5
3952	4
3953	6
3954	6
3955	5
3956	5
3957	7
3958	6
3959	6
3960	5
3961	6
3962	6
3963	7
3964	6
3965	5
3966	5
3967	4
3968	7
3969	4
3970	5
3971	7
3972	7
3973	6
3974	8
3975	5
3976	7
3977	5
3978	5
3979	7
3980	7
3981	5
3982	6
3983	6
3984	8
3985	5
3986	4
3987	7
3988	8
3989	6
3990	7
3991	6
3992	7
3993	6
3994	7
3995	6
3996	7
3997	5
3998	7
3999	5
4000	5
4001	6
4002	5
4003	7
4004	8
4005	5
4006	6
4007	5
4008	6
4009	7
4010	5
4011	5
4012	6
4013	6
4014	7
4015	7
4016	6
4017	6
4018	5
4019	7
4020	5
4021	6
4022	6
4023	7
4024	7
4025	7
4026	6
4027	7
4028	5
4029	7
4030	8
4031	5
4032	8
4033	6
4034	5
4035	7
4036	7
4037	4
4038	5
4039	5
4040	6
4041	7
4042	8
4043	8
4044	8
4045	7
4046	7
4047	5
4048	6
4049	5
4050	5
4051	7
4052	5
4053	7
4054	5
4055	5
4056	6
4057	7
4058	7
4059	6
4060	8
4061	8
4062	6
4063	6
4064	6
4065	7
4066	8
4067	7
4068	8
4069	7
4070	6
4071	7
4072	6
4073	7
4074	7
4075	6
4076	6
4077	7
4078	6
4079	4
4080	6
4081	6
4082	6
4083	5
4084	7
4085	5
4086	5
4087	6
4088	5
4089	7
4090	6
4091	7
4092	6
4093	5
4094	6
4095	5
4096	6
4097	6
4098	5
4099	6
4100	5
4101	6
4102	6
4103	6
4104	7
4105	6
4106	5
4107	6
4108	5
4109	7
4110	6
4111	6
4112	6
4113	6
4114	6
4115	7
4116	6
4117	5
4118	4
4119	6
4120	6
4121	5
4122	7
4123	5
4124	6
4125	5
4126	6
4127	5
4128	6
4129	7
4130	6
4131	7
4132	6
4133	7
4134	8
4135	6
4136	5
4137	6
4138	6
4139	6
4140	5
4141	8
4142	6
4143	5
4144	3
4145	6
4146	6
4147	7
4148	6
4149	6
4150	6
4151	5
4152	6
4153	6
4154	6
4155	6
4156	5
4157	7
4158	6
4159	6
4160	5
4161	6
4162	5
4163	7
4164	6
4165	5
4166	6
4167	4
4168	6
4169	5
4170	5
4171	6
4172	6
4173	5
4174	5
4175	6
4176	6
4177	6
4178	5
4179	6
4180	6
4181	5
4182	5
4183	6
4184	7
4185	5
4186	5
4187	5
4188	7
4189	7
4190	6
4191	5
4192	6
4193	4
4194	7
4195	7
4196	8
4197	6
4198	6
4199	4
4200	7
4201	5
4202	7
4203	7
4204	6
4205	6
4206	7
4207	5
4208	6
4209	6
4210	5
4211	7
4212	6
4213	5
4214	7
4215	6
4216	4
4217	5
4218	6
4219	5
4220	4
4221	7
4222	6
4223	5
4224	5
4225	5
4226	7
4227	6
4228	7
4229	4
4230	7
4231	8
4232	6
4233	6
4234	7
4235	8
4236	6
4237	6
4238	7
4239	6
4240	5
4241	5
4242	8
4243	6
4244	5
4245	7
4246	6
4247	5
4248	6
4249	6
4250	7
4251	5
4252	5
4253	7
4254	6
4255	5
4256	6
4257	6
4258	7
4259	6
4260	6
4261	6
4262	6
4263	8
4264	5
4265	6
4266	8
4267	6
4268	6
4269	7
4270	7
4271	6
4272	7
4273	5
4274	5
4275	6
4276	6
4277	7
4278	5
4279	5
4280	7
4281	5
4282	5
4283	6
4284	6
4285	6
4286	5
4287	7
4288	6
4289	6
4290	7
4291	5
4292	6
4293	8
4294	6
4295	7
4296	6
4297	6
4298	6
4299	6
4300	4
4301	6
4302	6
4303	6
4304	5
4305	6
4306	6
4307	6
4308	7
4309	8
4310	7
4311	6
4312	4
4313	8
4314	6
4315	6
4316	8
4317	6
4318	6
4319	7
4320	8
4321	5
4322	6
4323	5
4324	7
4325	6
4326	7
4327	6
4328	6
4329	6
4330	6
4331	7
4332	7
4333	7
4334	7
4335	7
4336	6
4337	6
4338	7
4339	5
4340	6
4341	5
4342	5
4343	6
4344	6
4345	5
4346	6
4347	5
4348	7
4349	7
4350	5
4351	6
4352	6
4353	7
4354	5
4355	6
4356	6
4357	6
4358	6
4359	7
4360	7
4361	6
4362	5
4363	8
4364	7
4365	6
4366	7
4367	6
4368	7
4369	6
4370	6
4371	7
4372	6
4373	5
4374	5
4375	6
4376	6
4377	5
4378	6
4379	6
4380	4
4381	6
4382	6
4383	5
4384	7
4385	5
4386	6
4387	6
4388	4
4389	5
4390	5
4391	6
4392	7
4393	6
4394	6
4395	7
4396	6
4397	7
4398	6
4399	5
4400	6
4401	5
4402	6
4403	6
4404	6
4405	5
4406	5
4407	6
4408	5
4409	6
4410	6
4411	6
4412	6
4413	6
4414	8
4415	6
4416	6
4417	7
4418	5
4419	6
4420	7
4421	6
4422	5
4423	5
4424	8
4425	5
4426	7
4427	6
4428	5
4429	5
4430	6
4431	5
4432	6
4433	6
4434	7
4435	5
4436	6
4437	5
4438	6
4439	7
4440	5
4441	5
4442	5
4443	6
4444	6
4445	6
4446	5
4447	6
4448	5
4449	5
4450	7
4451	5
4452	6
4453	6
4454	7
4455	6
4456	6
4457	7
4458	7
4459	6
4460	7
4461	6
4462	5
4463	5
4464	5
4465	7
4466	5
4467	5
4468	7
4469	8
4470	7
4471	7
4472	7
4473	5
4474	7
4475	6
4476	5
4477	6
4478	6
4479	6
4480	7
4481	6
4482	7
4483	6
4484	6
4485	7
4486	6
4487	5
4488	6
4489	6
4490	5
4491	6
4492	5
4493	7
4494	6
4495	5
4496	6
4497	5
4498	5
4499	6
4500	6
4501	7
4502	7
4503	5
4504	6
4505	7
4506	6
4507	5
4508	5
4509	5
4510	5
4511	6
4512	6
4513	5
4514	6
4515	7
4516	6
4517	6
4518	5
4519	7
4520	6
4521	5
4522	5
4523	7
4524	8
4525	5
4526	5
4527	6
4528	5
4529	8
4530	6
4531	6
4532	8
4533	7
4534	5
4535	7
4536	7
4537	5
4538	7
4539	5
4540	6
4541	8
4542	7
4543	6
4544	8
4545	6
4546	6
4547	7
4548	7
4549	6
4550	5
4551	6
4552	7
4553	5
4554	8
4555	7
4556	7
4557	6
4558	6
4559	5
4560	7
4561	7
4562	6
4563	5
4564	6
4565	6
4566	7
4567	3
4568	6
4569	8
4570	6
4571	6
4572	5
4573	6
4574	8
4575	5
4576	6
4577	6
4578	6
4579	7
4580	7
4581	7
4582	5
4583	6
4584	4
4585	7
4586	7
4587	6
4588	6
4589	6
4590	7
4591	7
4592	6
4593	5
4594	7
4595	6
4596	6
4597	7
4598	8
4599	8
4600	6
4601	5
4602	7
4603	7
4604	6
4605	8
4606	6
4607	6
4608	7
4609	7
4610	8
4611	6
4612	6
4613	8
4614	6
4615	6
4616	7
4617	6
4618	7
4619	6
4620	7
4621	7
4622	6
4623	5
4624	6
4625	5
4626	5
4627	7
4628	6
4629	6
4630	7
4631	7
4632	7
4633	6
4634	6
4635	7
4636	8
4637	5
4638	6
4639	7
4640	6
4641	7
4642	5
4643	6
4644	6
4645	6
4646	6
4647	8
4648	5
4649	5
4650	6
4651	7
4652	6
4653	6
4654	6
4655	8
4656	7
4657	6
4658	6
4659	9
4660	5
4661	6
4662	7
4663	6
4664	8
4665	7
4666	6
4667	8
4668	6
4669	7
4670	6
4671	8
4672	7
4673	8
4674	6
4675	8
4676	7
4677	6
4678	6
4679	6
4680	6
4681	6
4682	7
4683	6
4684	6
4685	6
4686	5
4687	6
4688	5
4689	6
4690	6
4691	7
4692	7
4693	6
4694	5
4695	5
4696	6
4697	5
4698	6
4699	6
4700	9
4701	7
4702	7
4703	6
4704	5
4705	6
4706	7
4707	8
4708	6
4709	7
4710	4
4711	7
4712	6
4713	6
4714	5
4715	8
4716	8
4717	6
4718	6
4719	5
4720	7
4721	4
4722	3
4723	7
4724	8
4725	7
4726	5
4727	7
4728	6
4729	7
4730	5
4731	5
4732	5
4733	7
4734	6
4735	8
4736	5
4737	7
4738	6
4739	6
4740	7
4741	5
4742	8
4743	6
4744	7
4745	6
4746	5
4747	6
4748	6
4749	6
4750	6
4751	6
4752	6
4753	6
4754	7
4755	6
4756	7
4757	6
4758	7
4759	6
4760	5
4761	7
4762	7
4763	6
4764	7
4765	5
4766	6
4767	5
4768	7
4769	6
4770	6
4771	4
4772	7
4773	5
4774	5
4775	8
4776	8
4777	6
4778	7
4779	6
4780	6
4781	7
4782	5
4783	8
4784	6
4785	5
4786	8
4787	6
4788	6
4789	6
4790	5
4791	6
4792	7
4793	6
4794	4
4795	6
4796	7
4797	6
4798	6
4799	6
4800	7
4801	7
4802	6
4803	6
4804	6
4805	8
4806	6
4807	7
4808	8
4809	7
4810	6
4811	7
4812	6
4813	7
4814	6
4815	7
4816	6
4817	6
4818	6
4819	7
4820	7
4821	7
4822	6
4823	6
4824	7
4825	6
4826	8
4827	6
4828	9
4829	7
4830	6
4831	7
4832	7
4833	6
4834	7
4835	7
4836	8
4837	6
4838	6
4839	7
4840	8
4841	7
4842	6
4843	6
4844	7
4845	7
4846	6
4847	5
4848	7
4849	6
4850	9
4851	6
4852	7
4853	8
4854	7
4855	7
4856	7
4857	6
4858	8
4859	7
4860	6
4861	6
4862	6
4863	7
4864	7
4865	7
4866	7
4867	6
4868	6
4869	6
4870	6
4871	6
4872	6
4873	6
4874	5
4875	9
4876	7
4877	6
4878	7
4879	4
4880	6
4881	6
4882	7
4883	7
4884	8
4885	6
4886	9
4887	6
4888	7
4889	6
4890	7
4891	7
4892	5
4893	7
4894	8
4895	6
4896	7
4897	6
4898	5
4899	5
4900	6
4901	7
4902	7
4903	6
4904	6
4905	6
4906	6
4907	7
4908	7
4909	7
4910	6
4911	5
4912	7
4913	10
4914	6
4915	7
4916	7
4917	7
4918	8
4919	8
4920	7
4921	5
4922	7
4923	7
4924	7
4925	7
4926	8
4927	6
4928	7
4929	6
4930	8
4931	6
4932	6
4933	5
4934	8
4935	5
4936	7
4937	7
4938	6
4939	5
4940	8
4941	5
4942	6
4943	7
4944	6
4945	7
4946	6
4947	6
4948	7
4949	5
4950	6
4951	7
4952	7
4953	6
4954	7
4955	6
4956	6
4957	5
4958	7
4959	6
4960	6
4961	7
4962	5
4963	7
4964	6
4965	7
4966	8
4967	7
4968	6
4969	6
4970	6
4971	6
4972	6
4973	6
4974	6
4975	6
4976	6
4977	5
4978	7
4979	6
4980	6
4981	8
4982	5
4983	5
4984	5
4985	7
4986	7
4987	7
4988	6
4989	5
4990	6
4991	6
4992	8
4993	8
4994	7
4995	6
4996	8
4997	6
4998	9
4999	5
5000	6
5001	7
5002	6
5003	8
5004	5
5005	7
5006	5
5007	7
5008	8
5009	7
5010	5
5011	7
5012	6
5013	6
5014	6
5015	6
5016	6
5017	6
5018	8
5019	9
5020	6
5021	6
5022	8
5023	7
5024	7
5025	7
5026	7
5027	7
5028	7
5029	8
5030	6
5031	6
5032	6
5033	7
5034	7
5035	7
5036	6
5037	7
5038	4
5039	6
5040	5
5041	6
5042	6
5043	6
5044	7
5045	8
5046	6
5047	6
5048	6
5049	8
5050	5
5051	7
5052	8
5053	6
5054	5
5055	6
5056	7
5057	6
5058	8
5059	6
5060	7
5061	8
5062	9
5063	9
5064	6
5065	5
5066	6
5067	6
5068	6
5069	7
5070	6
5071	7
5072	4
5073	6
5074	6
5075	8
5076	7
5077	4
5078	7
5079	5
5080	6
5081	8
5082	6
5083	6
5084	5
5085	8
5086	7
5087	6
5088	6
5089	5
5090	7
5091	8
5092	6
5093	7
5094	8
5095	9
5096	7
5097	7
5098	6
5099	6
5100	6
5101	6
5102	7
5103	7
5104	9
5105	10
5106	8
5107	8
5108	9
5109	8
5110	8
5111	8
5112	8
5113	9
5114	7
5115	9
5116	8
5117	7
5118	8
5119	7
5120	7
5121	7
5122	10
5123	7
5124	8
5125	6
5126	7
5127	7
5128	7
5129	6
5130	6
5131	7
5132	8
5133	7
5134	8
5135	6
5136	8
5137	7
5138	4
5139	8
5140	7
5141	8
5142	7
5143	7
5144	6
5145	6
5146	8
5147	6
5148	8
5149	7
5150	8
5151	8
5152	8
5153	8
5154	5
5155	7
5156	7
5157	7
5158	6
5159	7
5160	7
5161	7
5162	8
5163	7
5164	9
5165	9
5166	9
5167	9
5168	7
5169	6
5170	8
5171	8
5172	8
5173	7
5174	7
5175	8
5176	7
5177	9
5178	7
5179	6
5180	8
5181	5
5182	6
5183	5
5184	6
5185	9
5186	6
5187	6
5188	7
5189	6
5190	6
5191	9
5192	6
5193	8
5194	6
5195	6
5196	8
5197	8
5198	6
5199	6
5200	9
5201	6
5202	9
5203	7
5204	8
5205	6
5206	7
5207	10
5208	7
5209	7
5210	8
5211	6
5212	8
5213	7
5214	6
5215	7
5216	8
5217	6
5218	8
5219	7
5220	8
5221	6
5222	7
5223	6
5224	6
5225	7
5226	7
5227	8
5228	8
5229	9
5230	9
5231	8
5232	8
5233	8
5234	8
5235	6
5236	7
5237	7
5238	8
5239	6
5240	5
5241	8
5242	7
5243	10
5244	5
5245	5
5246	6
5247	6
5248	6
5249	7
5250	7
5251	8
5252	7
5253	6
5254	7
5255	7
5256	6
5257	8
5258	7
5259	7
5260	7
5261	7
5262	6
5263	8
5264	7
5265	6
5266	7
5267	9
5268	7
5269	7
5270	8
5271	5
5272	7
5273	5
5274	6
5275	7
5276	8
5277	7
5278	4
5279	6
5280	7
5281	7
5282	6
5283	8
5284	7
5285	7
5286	5
5287	6
5288	6
5289	8
5290	7
5291	6
5292	6
5293	5
5294	6
5295	7
5296	9
5297	9
5298	6
5299	7
5300	6
5301	6
5302	8
5303	5
5304	5
5305	7
5306	6
5307	6
5308	6
5309	8
5310	6
5311	5
5312	5
5313	5
5314	6
5315	6
5316	6
5317	7
5318	5
5319	7
5320	5
5321	7
5322	8
5323	5
5324	7
5325	6
5326	7
5327	8
5328	5
5329	6
5330	5
5331	6
5332	7
5333	6
5334	7
5335	6
5336	8
5337	8
5338	7
5339	7
5340	5
5341	7
5342	6
5343	6
5344	6
5345	6
5346	8
5347	6
5348	7
5349	5
5350	6
5351	7
5352	6
5353	6
5354	7
5355	6
5356	6
5357	8
5358	5
5359	5
5360	6
5361	5
5362	7
5363	6
5364	5
5365	6
5366	8
5367	7
5368	4
5369	8
5370	6
5371	6
5372	5
5373	6
5374	7
5375	6
5376	6
5377	7
5378	7
5379	5
5380	7
5381	6
5382	7
5383	6
5384	7
5385	5
5386	6
5387	6
5388	6
5389	6
5390	7
5391	8
5392	7
5393	7
5394	8
5395	7
5396	7
5397	8
5398	7
5399	8
5400	7
5401	7
5402	7
5403	7
5404	8
5405	8
5406	6
5407	5
5408	6
5409	7
5410	6
5411	6
5412	6
5413	5
5414	8
5415	5
5416	8
5417	7
5418	6
5419	7
5420	8
5421	8
5422	7
5423	8
5424	6
5425	8
5426	9
5427	7
5428	6
5429	8
5430	5
5431	8
5432	6
5433	6
5434	8
5435	7
5436	6
5437	6
5438	6
5439	6
5440	5
5441	7
5442	7
5443	6
5444	7
5445	6
5446	6
5447	8
5448	5
5449	8
5450	6
5451	5
5452	6
5453	6
5454	6
5455	6
5456	6
5457	7
5458	8
5459	7
5460	6
5461	7
5462	7
5463	6
5464	7
5465	6
5466	5
5467	6
5468	7
5469	7
5470	8
5471	7
5472	6
5473	7
5474	9
5475	5
5476	4
5477	8
5478	5
5479	6
5480	6
5481	7
5482	7
5483	8
5484	6
5485	5
5486	8
5487	8
5488	6
5489	7
5490	7
5491	8
5492	8
5493	6
5494	7
5495	7
5496	8
5497	7
5498	6
5499	6
5500	8
5501	8
5502	6
5503	7
5504	6
5505	7
5506	5
5507	5
5508	5
5509	6
5510	5
5511	7
5512	7
5513	7
5514	6
5515	6
5516	8
5517	7
5518	6
5519	8
5520	7
5521	5
5522	6
5523	8
5524	6
5525	5
5526	6
5527	6
5528	7
5529	8
5530	7
5531	8
5532	6
5533	6
5534	7
5535	9
5536	5
5537	8
5538	7
5539	6
5540	4
5541	10
5542	7
5543	8
5544	6
5545	7
5546	8
5547	7
5548	6
5549	6
5550	8
5551	6
5552	5
5553	6
5554	5
5555	7
5556	7
5557	6
5558	6
5559	8
5560	7
5561	6
5562	6
5563	6
5564	6
5565	6
5566	6
5567	6
5568	9
5569	7
5570	6
5571	6
5572	7
5573	6
5574	6
5575	7
5576	6
5577	5
5578	7
5579	5
5580	7
5581	8
5582	9
5583	7
5584	5
5585	8
5586	6
5587	7
5588	7
5589	8
5590	7
5591	6
5592	5
5593	6
5594	7
5595	7
5596	7
5597	7
5598	8
5599	5
5600	7
5601	6
5602	7
5603	6
5604	7
5605	6
5606	8
5607	8
5608	6
5609	6
5610	6
5611	6
5612	6
5613	7
5614	6
5615	5
5616	8
5617	7
5618	7
5619	5
5620	6
5621	5
5622	6
5623	5
5624	8
5625	6
5626	4
5627	6
5628	7
5629	6
5630	6
5631	7
5632	7
5633	7
5634	7
5635	6
5636	6
5637	7
5638	8
5639	9
5640	4
5641	8
5642	8
5643	8
5644	8
5645	7
5646	6
5647	7
5648	7
5649	7
5650	7
5651	5
5652	6
5653	6
5654	6
5655	5
5656	6
5657	7
5658	7
5659	7
5660	7
5661	6
5662	7
5663	5
5664	6
5665	3
5666	7
5667	9
5668	7
5669	6
5670	6
5671	6
5672	4
5673	6
5674	7
5675	6
5676	6
5677	5
5678	6
5679	6
5680	5
5681	8
5682	7
5683	7
5684	5
5685	6
5686	6
5687	8
5688	8
5689	6
5690	6
5691	7
5692	6
5693	6
5694	8
5695	7
5696	8
5697	6
5698	5
5699	7
5700	6
5701	6
5702	8
5703	8
5704	5
5705	5
5706	7
5707	8
5708	7
5709	8
5710	6
5711	4
5712	7
5713	8
5714	8
5715	9
5716	7
5717	8
5718	7
5719	6
5720	7
5721	8
5722	6
5723	6
5724	8
5725	5
5726	9
5727	6
5728	7
5729	7
5730	7
5731	8
5732	7
5733	7
5734	6
5735	7
5736	7
5737	7
5738	5
5739	6
5740	6
5741	6
5742	7
5743	4
5744	7
5745	6
5746	6
5747	7
5748	7
5749	6
5750	5
5751	8
5752	6
5753	7
5754	8
5755	8
5756	6
5757	7
5758	6
5759	9
5760	7
5761	6
5762	5
5763	7
5764	9
5765	7
5766	7
5767	8
5768	5
5769	8
5770	5
5771	6
5772	6
5773	7
5774	7
5775	8
5776	8
5777	7
5778	5
5779	7
5780	7
5781	8
5782	7
5783	6
5784	4
5785	5
5786	6
5787	7
5788	6
5789	6
